docid,word_count,pos_count,neg_count,ISBN,Copyright,Committee member,University location,Source,Department,Degree date,Title,Document type,Degree,Dissertation/thesis number,Author,Advisor,Country of publication,Number of pages,Language,Database,School code,Publication year,Identifier / keyword,Document URL,Place of publication,Classification,University/institution,Source type,Subject
1499160841,0,0,0,9781303686955,Copyright ProQuest UMI Dissertations Publishing 2014,Howe Steven;Braley Jenifer,United States -- Colorado,MAI 52/04(E) Aug 2014,Metallurgical and Materials Engineering,2014,Design analysis and risk assessment for a single stage to orbit nuclear thermal rocket,Dissertation/Thesis,M.S.,1551314,Labib Satira I.,King Jeffrey C.;King Jeffrey C.,United States,163,English,ProQuest Dissertations & Theses Full Text,0052,2014,Applied sciences;Ntr;Nuclear;Nuclear propulsion;Nuclear thermal rocket;Space exploration;Applied sciences;Ntr;Nuclear;Nuclear propulsion;Nuclear thermal rocket;Space exploration,http://search.proquest.com/docview/1499160841?accountid=13314,Ann Arbor,0538: Aerospace engineering;0552: Nuclear engineering,Colorado School of Mines,Dissertations & Theses,Aerospace engineering;Nuclear engineering
1461804013,479,33,2,9780494984819,Copyright ProQuest UMI Dissertations Publishing 2014,Wernick Andrew;Fekete John,Canada,DAI-A 75/02(E) Aug 2014,Cultural Studies,2014,The Politics of Muslim Intellectual Discourse in the West: The Emergence of a Western-Islamic Public Sphere,Dissertation/Thesis,Ph.D.,NR98481,Mincheva Dilyana Lyubomirova,Panagia Davide;Panagia Davide,United States,246,English,ProQuest Dissertations & Theses Full Text,0513,2014,Philosophy religion and theology;Social sciences;Critical Islam;Critique;History;Islamic reformation;Public sphere;Secular;Muslim;Philosophy religion and theology;Social sciences;Critical Islam;Critique;History;Islamic reformation;Public sphere;Secular;Muslim,http://search.proquest.com/docview/1461804013?accountid=13314,Ann Arbor,0318: Religion;0512: Islamic Studies;0615: Political science,Trent University (Canada),Dissertations & Theses,Religion;Islamic Studies;Political science
1499823127,321,27,0,9781303701627,Copyright ProQuest UMI Dissertations Publishing 2014,Kaczmarek Eve;McDermott James;Kyger Jackie,United States -- Minnesota,DAI-A 75/05(E) Nov 2014,School of Education,2014,The analysis of a teacher test preparation tutorial to learner test scores: An action research study,Dissertation/Thesis,Ed.D.,3610413,Mild Toni L. Hittle,Wilson Donna;Wilson Donna,United States,84,English,ProQuest Dissertations & Theses Full Text,1351,2014,Education;Pre-Professional Academic Performance Assessment;Teacher testing exams;Test preparation;Education;Pre-Professional Academic Performance Assessment;Teacher testing exams;Test preparation,http://search.proquest.com/docview/1499823127?accountid=13314,Ann Arbor,0530: Teacher education,Capella University,Dissertations & Theses,Teacher education
1500564848,194,21,1,9781303705847,Copyright ProQuest UMI Dissertations Publishing 2014,Gaver Donald P.;Murfee Walter L.;Cortez Ricardo,United States -- Louisiana,DAI-B 75/05(E) Nov 2014,Biomedical Engineering,2014,Three-dimensional modeling of passive and active migration of living cells in a microchannel,Dissertation/Thesis,Ph.D.,3610676,Lan Hongzhi,Khismatullin Damir B.;Khismatullin Damir B.,United States,129,English,ProQuest Dissertations & Theses Full Text,0494,2014,Biological sciences;Applied sciences;Active migration;Lateral migration;Leukocyte;Liquid drop;Microfluidics;Particle separation;Biological sciences;Applied sciences;Active migration;Lateral migration;Leukocyte;Liquid drop;Microfluidics;Particle separation,http://search.proquest.com/docview/1500564848?accountid=13314,Ann Arbor,0379: Cellular biology;0541: Biomedical engineering;0648: Biomechanics;0786: Biophysics,Tulane University School of Science and Engineering,Dissertations & Theses,Cellular biology;Biomedical engineering;Biomechanics;Biophysics
1513601397,265,22,0,9781303791659,Copyright ProQuest UMI Dissertations Publishing 2014,PARRY ROBIN;STRICKLAND CYD,United States -- Minnesota,DAI-A 75/07(E) Jan 2015,School of Business and Technology,2014,Leadership strategies in high performing community colleges: A qualitative phenomenological study,Dissertation/Thesis,Ph.D.,3614176,Brimhall Carrie L.,BUCHSBAUM GREIF TONI;BUCHSBAUM GREIF TONI,United States,168,English,ProQuest Dissertations & Theses Full Text,1351,2014,Education;Accountability;Community college;Culture;High performing;Leadership strategies;President;Education;Accountability;Community college;Culture;High performing;Leadership strategies;President,http://search.proquest.com/docview/1513601397?accountid=13314,Ann Arbor,0275: Community college education;0446: Higher Education Administration;0449: Educational leadership,Capella University,Dissertations & Theses,Community college education;Higher Education Administration;Educational leadership
1507870235,274,19,2,9781303744488,Copyright ProQuest UMI Dissertations Publishing 2014,O'Brien David G.;Helman Lori;Scharber Cassandra,United States -- Minnesota,DAI-A 75/06(E) Dec 2014,Education Curriculum and Instruction,2014,Content Area Reading Instruction for Secondary Teacher Candidates: A Case Study of a State-Required Online Content Area Reading Course,Dissertation/Thesis,Ph.D.,3612687,Biggs Brad,Dillon Deborah;Dillon Deborah,United States,249,English,ProQuest Dissertations & Theses Full Text,0130,2014,Education;Content area;Content area reading;Disciplinary reading;Online;Teacher education;Education;Content area;Content area reading;Disciplinary reading;Online;Teacher education,http://search.proquest.com/docview/1507870235?accountid=13314,Ann Arbor,0530: Teacher education;0533: Secondary education;0535: Literacy;0535: Reading instruction,University of Minnesota,Dissertations & Theses,Teacher education;Secondary education;Literacy;Reading instruction
1516576197,125,16,0,9780499262035,Copyright ProQuest UMI Dissertations Publishing 2014,,Canada,MAI 52/05(E) Oct 2014,Mechanical and Manufacturing Engineering,2014,Design of A Therapeutic Light Device Using Kano's Model and A Decision-making Method Based on HOQ,Dissertation/Thesis,M.Sc.,MS26203,Feng Bohan,,United States,87,English,ProQuest Dissertations & Theses Full Text,0303,2014,Applied sciences;Product design;Decision-making;Kano's model;Applied sciences;Product design;Decision-making;Kano's model,http://search.proquest.com/docview/1516576197?accountid=13314,Ann Arbor,0548: Mechanical engineering,University of Manitoba (Canada),Dissertations & Theses,Mechanical engineering
1507461892,157,18,1,9781303738739,Copyright ProQuest UMI Dissertations Publishing 2014,Nichols Jeff;Olan David,United States -- New York,DAI-A 75/06(E) Dec 2014,Music,2014,Emerging musical structures: A method for the transcription and analysis of electroacoustic music,Dissertation/Thesis,Ph.D.,3612333,Mazzoli Mario,Straus Joseph N.;Anson-Cartwright Mark;Straus Joseph N.;Anson-Cartwright Mark,United States,143,English,ProQuest Dissertations & Theses Full Text,0046,2014,Communication and the arts;Analysis;Di scipio;Electroacoustic;Electronic;Music theory;Transcription;Communication and the arts;Analysis;Di scipio;Electroacoustic;Electronic;Music theory;Transcription,http://search.proquest.com/docview/1507461892?accountid=13314,Ann Arbor,0413: Music,City University of New York,Dissertations & Theses,Music
1426182430,238,26,1,9781303228193,Copyright ProQuest UMI Dissertations Publishing 2013,Klinger Lee;Steinwandt Rainer;Wang Yuan,United States -- Florida,DAI-B 74/11(E) May 2014,Mathematical Sciences,2013,A class of rational surfaces with a non-rational singularity explicitly given by a single equation,Dissertation/Thesis,Ph.D.,3571442,Harmon Drake,Ford Timothy J.;Ford Timothy J.,United States,84,English,ProQuest Dissertations & Theses Full Text,0119,2013,Pure sciences;Singularity explicitly;Algebraic geometry;Divisors;Brauer groups;Birational geometry;Ring theory;Non-rational singularity;Pure sciences;Singularity explicitly;Algebraic geometry;Divisors;Brauer groups;Birational geometry;Ring theory;Non-rational singularity,http://search.proquest.com/docview/1426182430?accountid=13314,Ann Arbor,0405: Mathematics;0642: Theoretical Mathematics,Florida Atlantic University,Dissertations & Theses,Mathematics;Theoretical Mathematics
1501745757,804,67,1,9781303729287,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- New York,DAI-B 75/05(E) Nov 2014,,2014,Measuring parent and community satisfaction value and knowledge of a public school district,Dissertation/Thesis,Psy.D.,3578703,La Porta Maria T.,Terjesen Mark;Terjesen Mark,United States,105,English,ProQuest Dissertations & Theses Full Text,0192,2014,Psychology;Education;Parent participation;Parent and community;Satisfaction;Knowledge;Partnership;Psychology;Education;Parent participation;Parent and community;Satisfaction;Knowledge;Partnership,http://search.proquest.com/docview/1501745757?accountid=13314,Ann Arbor,0621: Psychology,St. John's University (New York),Dissertations & Theses,Psychology
1516589835,230,27,0,9780499262196,Copyright ProQuest UMI Dissertations Publishing 2014,,Canada,MAI 52/05(E) Oct 2014,Sociology,2014,Models as Cultural Intermediaries: A Discourse Analysis of the Program "Britain and Ireland's Next Top Model",Dissertation/Thesis,M.A.,MS26219,Jones Jenna,,United States,175,English,ProQuest Dissertations & Theses Full Text,0303,2014,Social sciences;Communication and the arts;Discourse;Cultural intermediary;Modelling;Social sciences;Communication and the arts;Discourse;Cultural intermediary;Modelling,http://search.proquest.com/docview/1516589835?accountid=13314,Ann Arbor,0626: Sociology;0708: Mass communications,University of Manitoba (Canada),Dissertations & Theses,Sociology;Mass communications
1504840670,476,39,3,9781303733154,Copyright ProQuest UMI Dissertations Publishing 2014,Corley Connie;Murphy-Shigematsu Stephen;McAlister Martha;Hooyman Nancy,United States -- California,DAI-A 75/06(E) Dec 2014,The School of Human and Organization Development,2014,Mentoring in a distributed learning social work program,Dissertation/Thesis,Ph.D.,3612098,Jensen Donna Mae,McCall Mary E.;McCall Mary E.,United States,154,English,ProQuest Dissertations & Theses Full Text,1503,2014,Social sciences;Distance learning;Distributed learning;First generation students;Mentoring;Rural students;Technology in social work education;Social sciences;Distance learning;Distributed learning;First generation students;Mentoring;Rural students;Technology in social work education,http://search.proquest.com/docview/1504840670?accountid=13314,Ann Arbor,0452: Social work,Fielding Graduate University,Dissertations & Theses,Social work
1501660921,0,0,0,9781303720376,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- California,MAI 52/05(E) Oct 2014,Electrical Engineering,2014,A priority aware buffer management scheme for H.264 video over MANET,Dissertation/Thesis,M.S.,1552386,Madpur Abhishek Ravindra,KUMAR SUNIL;KUMAR SUNIL,United States,65,English,ProQuest Dissertations & Theses Full Text,0220,2014,Applied sciences;Applied sciences,http://search.proquest.com/docview/1501660921?accountid=13314,Ann Arbor,0544: Electrical engineering,San Diego State University,Dissertations & Theses,Electrical engineering
1412700649,75,8,0,9781303158735,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- California,MAI 52/01(E) Feb 2014,School of Education,2014,Using eye movement desensitization and reprocessing (EMDR) as a therapeutic intervention for sex addicts,Dissertation/Thesis,M.A.,1539782,Schweigerdt Bronwyn,Thomas Suzy;Moughamian Ani;Thomas Suzy;Moughamian Ani,United States,95,English,ProQuest Dissertations & Theses Full Text,1567,2014,Psychology;Psychology,http://search.proquest.com/docview/1412700649?accountid=13314,Ann Arbor,0603: Counseling Psychology,Saint Mary's College of California,Dissertations & Theses,Counseling Psychology
1520515966,122,18,0,9780499266033,Copyright ProQuest UMI Dissertations Publishing 2014,,Canada,MAI 52/06(E) Dec 2014,Systems Science,2014,Modeling Community Care Services for Alternative level of Care (ALC) Patients: A Queuing Network Approach,Dissertation/Thesis,M.Sc.,MS26603,Noghani Ardestani Pedram,,United States,69,English,ProQuest Dissertations & Theses Full Text,0918,2014,Applied sciences;Alternative level of care patients;Queuing network model;Applied sciences;Alternative level of care patients;Queuing network model,http://search.proquest.com/docview/1520515966?accountid=13314,Ann Arbor,0790: Systems science,University of Ottawa (Canada),Dissertations & Theses,Systems science
1502042248,449,38,1,9781303722226,Copyright ProQuest UMI Dissertations Publishing 2014,Jackson Theopia;Kremer Jurgen,United States -- California,DAI-B 75/05(E) Nov 2014,Psychology,2014,The "ideal self" stands alone: A phenomenological psychological descriptive analysis of Anglo Saxon American self-concept formation in relation to ancestral connectedness,Dissertation/Thesis,Ph.D.,3611459,Cutler Ame,Giorgi Amedeo;Giorgi Amedeo,United States,171,English,ProQuest Dissertations & Theses Full Text,0795,2014,Social sciences;Psychology;Africentric psychology;Ancestors;Ancestral connectedness;Anglo Saxon Americans;Self-identity;Social sciences;Psychology;Africentric psychology;Ancestors;Ancestral connectedness;Anglo Saxon Americans;Self-identity,http://search.proquest.com/docview/1502042248?accountid=13314,Ann Arbor,0323: American studies;0326: Cultural anthropology;0622: Clinical psychology,Saybrook Graduate School and Research Center,Dissertations & Theses,American studies;Cultural anthropology;Clinical psychology
1353402800,263,32,0,9780494859520,Copyright ProQuest UMI Dissertations Publishing 2013,Lew Kristi;Onell Rodrigo,Canada,MAI 51/06(E) Dec 2013,Medical Sciences;Laboratory Medicine and Pathology,2013,Identifying and Characterizing Red Blood Cell Microvesiculation Phosphatidylserine and CD47 Expression As a Predictor of Red Blood Cell In Vitro Quality Following Hypothermic Storage,Dissertation/Thesis,M.S.,MR85952,Almizraq Ruqayyah Jassim,Acker Jason;Holovati Jelena;Acker Jason;Holovati Jelena,United States,167,English,ProQuest Dissertations & Theses Full Text,0351,2013,Biological sciences;Health and environmental sciences;Red blood cell microvesiculation;Hypothermic storage;Flow cytometry;Phosphatidylserine and cd47 expression;Red blood cell;Biological sciences;Health and environmental sciences;Red blood cell microvesiculation;Hypothermic storage;Flow cytometry;Phosphatidylserine and cd47 expression;Red blood cell,http://search.proquest.com/docview/1353402800?accountid=13314,Ann Arbor,0379: Cellular biology;0571: Pathology,University of Alberta (Canada),Dissertations & Theses,Cellular biology;Pathology
1508276685,219,23,0,9781303747151,Copyright ProQuest UMI Dissertations Publishing 2014,Kaplan David;Chiesa Luisa;Carroll Thomas,United States -- Massachusetts,MAI 52/05(E) Oct 2014,Mechanical Engineering,2014,A Ferrous Silk Hydrogel for Vocal Fold Augmentation,Dissertation/Thesis,M.S.,1552986,Patel Nereus,Leisk Gary G.;Leisk Gary G.,United States,160,English,ProQuest Dissertations & Theses Full Text,0234,2014,Applied sciences;Applied sciences,http://search.proquest.com/docview/1508276685?accountid=13314,Ann Arbor,0541: Biomedical engineering;0548: Mechanical engineering,Tufts University,Dissertations & Theses,Biomedical engineering;Mechanical engineering
1508480940,304,34,1,9781303778889,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- Arizona,DAI-B 75/06(E) Dec 2014,,2014,Bonding Resources: A Classic Grounded Theory Study of Underachieving Student Continuers,Dissertation/Thesis,Ph.D.,3579642,Udengwu Anthony,Spatariu Alexandru;Spatariu Alexandru,United States,243,English,ProQuest Dissertations & Theses Full Text,1443,2014,Education;Underachieving;Bonding;Student;Resources;Continuers;Theory;Education;Underachieving;Bonding;Student;Resources;Continuers;Theory,http://search.proquest.com/docview/1508480940?accountid=13314,Ann Arbor,0449: Educational leadership;0514: School administration,Northcentral University,Dissertations & Theses,Educational leadership;School administration
1446605318,839,52,8,9781303423703,Copyright ProQuest UMI Dissertations Publishing 2013,Stokes Martin H.;Jackson Travis A.,United States -- Illinois,DAI-A 75/01(E) Jul 2014,Music,2013,The Western classical music scene in Kampala Uganda: A music of the other?,Dissertation/Thesis,Ph.D.,3595996,Wint Suzanne,Bohlman Philip V.;Bohlman Philip V.,United States,264,English,ProQuest Dissertations & Theses Full Text,0330,2013,Social sciences;Communication and the arts;Uganda;Western classical music;Colonialism;Missionization;Social sciences;Communication and the arts;Uganda;Western classical music;Colonialism;Missionization,http://search.proquest.com/docview/1446605318?accountid=13314,Ann Arbor,0413: Music;0639: Sub Saharan Africa Studies,The University of Chicago,Dissertations & Theses,Music;Sub Saharan Africa Studies
1508838207,64,8,0,9781303745690,Copyright ProQuest UMI Dissertations Publishing 2013,Swanson Karen,United States -- Minnesota,MAI 52/05(E) Oct 2014,Occupational Therapy,2013,Efficacy of Aquatic Therapy: A systematic literature review,Dissertation/Thesis,M.S.,1552924,Wittmer Heather;Maki Jenna,Berkeland Rondell S.;Berkeland Rondell S.,United States,44,English,ProQuest Dissertations & Theses Full Text,0614,2013,Health and environmental sciences;Aquatic therapy;Children;Hydrotherapy;Kids;Pediatrics;Water therapy;Health and environmental sciences;Aquatic therapy;Children;Hydrotherapy;Kids;Pediatrics;Water therapy,http://search.proquest.com/docview/1508838207?accountid=13314,Ann Arbor,0498: Occupational Therapy;0566: Health sciences,The College of St. Scholastica,Dissertations & Theses,Occupational Therapy;Health sciences
1504644073,0,0,0,9781303729799,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- New York,DAI-A 75/06(E) Dec 2014,Anthropology,2014,The Stage and the Dance in Medias Res: An Ethnographic Study of Ideologies Associated with Tradition and Continuity in a French Ballet Academy in the United States,Dissertation/Thesis,Ph.D.,3611879,Phillips Stephanie J.,Comitas Lambros;Comitas Lambros,United States,260,English,ProQuest Dissertations & Theses Full Text,0054,2014,Social sciences;Communication and the arts;Education;Ballet;Education;Ideology;Social structure;Tradition;French ballet academy;Social sciences;Communication and the arts;Education;Ballet;Education;Ideology;Social structure;Tradition;French ballet academy,http://search.proquest.com/docview/1504644073?accountid=13314,Ann Arbor,0326: Cultural anthropology;0378: Dance;0515: Education,Columbia University,Dissertations & Theses,Cultural anthropology;Dance;Education
1401805423,131,7,3,9781303127458,Copyright ProQuest UMI Dissertations Publishing 2013,Savage Barbara D.;Jackson John L.;Reed Adolph L.,United States -- Pennsylvania,DAI-A 74/09(E) Mar 2014,Africana Studies,2013,Black sophists: A critique of demagoguery,Dissertation/Thesis,Ph.D.,3564119,Bertholf Garry J.,Ramsey Guthrie P. Jr.;Ramsey Guthrie P. Jr.,United States,208,English,ProQuest Dissertations & Theses Full Text,0175,2013,Social sciences;West Cornel;Demagoguery;Farrakhan Louis;Dyson Michael Eric;State of the Black Union;Smiley Tavis;Social sciences;West Cornel;Demagoguery;Farrakhan Louis;Dyson Michael Eric;State of the Black Union;Smiley Tavis,http://search.proquest.com/docview/1401805423?accountid=13314,Ann Arbor,0296: African American Studies;0325: Black studies;0337: American history;0615: Political science,University of Pennsylvania,Dissertations & Theses,African American Studies;Black studies;American history;Political science
1498130586,225,15,1,9781303682384,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- Delaware,DAI-A 75/05(E) Nov 2014,College of Business,2014,A Study of Attitudes toward Women Serving in Any Office if Elected by the Ministerial Constituency of the United Pentecostal Church International,Dissertation/Thesis,D.B.A.,3609397,Trout Lucille Janet,Robertson Clinton D.;Patrick Amy L.;Robertson Clinton D.;Patrick Amy L.,United States,163,English,ProQuest Dissertations & Theses Full Text,1517,2014,Philosophy religion and theology;Social sciences;Decision-making;Diversity in christianity;Gender bias;Generational diversity;Glass ceiling;Women in leadership;Philosophy religion and theology;Social sciences;Decision-making;Diversity in christianity;Gender bias;Generational diversity;Glass ceiling;Women in leadership,http://search.proquest.com/docview/1498130586?accountid=13314,Ann Arbor,0318: Religion;0453: Womens studies;0733: Gender studies,Wilmington University (Delaware),Dissertations & Theses,Religion;Womens studies;Gender studies
1504651855,0,0,0,9781303728075,Copyright ProQuest UMI Dissertations Publishing 2014,Diamond David;Ribner Neil,United States -- California,DAI-B 75/06(E) Dec 2014,San Diego CSPP,2014,A Phenomenological Inquiry into Therapists' Experience of Humor in the Therapeutic Alliance,Dissertation/Thesis,Psy.D.,3611802,Courtney Emily C.,Eulert Donald;Eulert Donald,United States,137,English,ProQuest Dissertations & Theses Full Text,1634,2014,Psychology;Humor;Therapeutic alliance;Psychology;Humor;Therapeutic alliance,http://search.proquest.com/docview/1504651855?accountid=13314,Ann Arbor,0603: Counseling Psychology,Alliant International University,Dissertations & Theses,Counseling Psychology
1513974190,344,35,5,9780499256041,Copyright ProQuest UMI Dissertations Publishing 2014,,Canada,MAI 52/05(E) Oct 2014,Community Health and Epidemiology,2014,Association between use of a specialized diagnostic assessment unit and the diagnostic interval in Ontario breast cancer patients,Dissertation/Thesis,M.S.,MS25604,Jiang Li,Groome Patti A.;Gilbert Julie;Groome Patti A.;Gilbert Julie,United States,187,English,ProQuest Dissertations & Theses Full Text,0283,2014,Health and environmental sciences;Diagnostic interval;Specialized diagnostic assessment unit;Breast cancer;Health and environmental sciences;Diagnostic interval;Specialized diagnostic assessment unit;Breast cancer,http://search.proquest.com/docview/1513974190?accountid=13314,Ann Arbor,0766: Epidemiology;0992: Oncology,Queen's University (Canada),Dissertations & Theses,Epidemiology;Oncology
1499841862,646,62,5,9781303702457,Copyright ProQuest UMI Dissertations Publishing 2014,Bethard Jonathan;Pokines James T.,United States -- Massachusetts,MAI 52/04(E) Aug 2014,Anatomy and Neurobiology,2014,Examination of osteoarthritis for age-at-death estimation in a modern population,Dissertation/Thesis,M.S.,1551721,Brennaman Ashley L.,Pokines James T.;Pokines James T.,United States,140,English,ProQuest Dissertations & Theses Full Text,0017,2014,Social sciences;Biological sciences;Health and environmental sciences;Age estimation;Eburnation;Osteoarthritis;Social sciences;Biological sciences;Health and environmental sciences;Age estimation;Eburnation;Osteoarthritis,http://search.proquest.com/docview/1499841862?accountid=13314,Ann Arbor,0339: Forensic anthropology;0493: Aging;0719: Physiology,Boston University,Dissertations & Theses,Forensic anthropology;Aging;Physiology
1511453188,489,45,1,9781303752360,Copyright ProQuest UMI Dissertations Publishing 2014,Mark David;Thurston Tina,United States -- New York,DAI-A 75/06(E) Dec 2014,Anthropology,2014,Copper Age settlement patterns in the Eastern Carpathian Mountains A GIS approach to site and territory analysis,Dissertation/Thesis,Ph.D.,3613114,Whitlow Raymond Braxton,Milisauskas Sarunas;Milisauskas Sarunas,United States,475,English,ProQuest Dissertations & Theses Full Text,0656,2014,Social sciences;Earth sciences;Archaeological location model;Ariusd;Copper age;Cucuteni;Geographic information system;Predictive model;Social sciences;Earth sciences;Archaeological location model;Ariusd;Copper age;Cucuteni;Geographic information system;Predictive model,http://search.proquest.com/docview/1511453188?accountid=13314,Ann Arbor,0324: Archaeology;0370: Geographic information science,State University of New York at Buffalo,Dissertations & Theses,Archaeology;Geographic information science
1509130370,670,39,6,9781303754265,Copyright ProQuest UMI Dissertations Publishing 2014,Dickson Marcus W.;Guerra-Lopez Ingrid J.;Spannaus Timothy W.,United States -- Michigan,DAI-A 75/06(E) Dec 2014,Instructional Technology,2014,Competencies for a leadership role in educational development,Dissertation/Thesis,Ph.D.,3613212,Verbeke Kristi J.,Tracey Monica W.;Tracey Monica W.,United States,366,English,ProQuest Dissertations & Theses Full Text,0254,2014,Education;Competencies;Delphi method;Educational development;Faculty development;Higher education;Professional identity;Education;Competencies;Delphi method;Educational development;Faculty development;Higher education;Professional identity,http://search.proquest.com/docview/1509130370?accountid=13314,Ann Arbor,0446: Higher Education Administration;0447: Instructional Design;0745: Higher education,Wayne State University,Dissertations & Theses,Higher Education Administration;Instructional Design;Higher education
1496776211,0,0,0,9781303665264,Copyright ProQuest UMI Dissertations Publishing 2014,Wood Marcy B.;Doyle Walter,United States -- Arizona,DAI-A 75/05(E) Nov 2014,Language Reading & Culture,2014,The enactment of literacy learning practices: A close reading of Julius Caesar by high school English Language Learners,Dissertation/Thesis,Ph.D.,3608427,Richardson Lisa K.,Anders Patricia;Anders Patricia,United States,133,English,ProQuest Dissertations & Theses Full Text,0009,2014,Education;Literacy;English language learners;English language development;High schools;Education;Literacy;English language learners;English language development;High schools,http://search.proquest.com/docview/1496776211?accountid=13314,Ann Arbor,0279: Language arts;0441: English as a Second Language,The University of Arizona,Dissertations & Theses,Language arts;English as a Second Language
1516208182,263,21,0,9780499261694,Copyright ProQuest UMI Dissertations Publishing 2014,,Canada,MAI 52/05(E) Oct 2014,Management,2014,Assessing the Cost Competitiveness of a Cargo Airship for Freight Re-Supply in Isolated Regions in Northern Canada,Dissertation/Thesis,M.Sc.,MS26169,Adaman Matthew,,United States,193,English,ProQuest Dissertations & Theses Full Text,0303,2014,Social sciences;Cargo airships;Northern transportation;Social sciences;Cargo airships;Northern transportation,http://search.proquest.com/docview/1516208182?accountid=13314,Ann Arbor,0505: Economics;0709: Transportation planning,University of Manitoba (Canada),Dissertations & Theses,Economics;Transportation planning
1500435515,144,13,0,9781303702310,Copyright ProQuest UMI Dissertations Publishing 2014,Curry George;Lohmann Jane,United States -- Massachusetts,DAI-A 75/05(E) Nov 2014,School of Education,2014,A case study of a "double-dose" mathematics intervention,Dissertation/Thesis,Ed.D.,3610443,Kratofil Michelle Dahlsten,Conn Kelly;Conn Kelly,United States,157,English,ProQuest Dissertations & Theses Full Text,0160,2014,Education;Extended learning time;Low-achieving mathematics students;Mathematics interventions;Struggling mathematics students;Education;Extended learning time;Low-achieving mathematics students;Mathematics interventions;Struggling mathematics students,http://search.proquest.com/docview/1500435515?accountid=13314,Ann Arbor,0280: Mathematics education;0533: Secondary education,Northeastern University,Dissertations & Theses,Mathematics education;Secondary education
1506579000,0,0,0,9781303763489,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- Arizona,DAI-A 75/05(E) Nov 2014,,2014,A Study of Open-source Relational Database Performance in Virtual Computing Environments,Dissertation/Thesis,Ph.D.,3579395,Tudor Alex,Nguyen Trent;Nguyen Trent,United States,168,English,ProQuest Dissertations & Theses Full Text,1443,2014,Social sciences;Applied sciences;Open-source;Database;Virtualization;Social sciences;Applied sciences;Open-source;Database;Virtualization,http://search.proquest.com/docview/1506579000?accountid=13314,Ann Arbor,0310: Business administration;0464: Computer Engineering;0984: Computer science,Northcentral University,Dissertations & Theses,Business administration;Computer Engineering;Computer science
1509130802,910,69,12,9781303752322,Copyright ProQuest UMI Dissertations Publishing 2014,Hieftje Gary M.;Jarrold Martin F.;Stevens Philip S.,United States -- Indiana,DAI-B 75/06(E) Dec 2014,Chemistry,2014,Saving the World One Electron at a Time: Electrochemical Remediation of Halogenated Pollutants,Dissertation/Thesis,Ph.D.,3613111,Wagoner Elizabeth Renee,Peters Dennis G.;Peters Dennis G.,United States,231,English,ProQuest Dissertations & Theses Full Text,0093,2014,Pure sciences;Health and environmental sciences;Catalytic reduction;Chlorofluorocarbons;Direct reduction;Electrochemical remediation;Flame retardants;Pesticides;Pure sciences;Health and environmental sciences;Catalytic reduction;Chlorofluorocarbons;Direct reduction;Electrochemical remediation;Flame retardants;Pesticides,http://search.proquest.com/docview/1509130802?accountid=13314,Ann Arbor,0490: Organic chemistry;0768: Environmental science,Indiana University,Dissertations & Theses,Organic chemistry;Environmental science
1508569688,312,43,1,9781303744969,Copyright ProQuest UMI Dissertations Publishing 2014,Sun Zongxuan;Rajamani Rajesh;Stelson Kim;Seiler Peter,United States -- Minnesota,DAI-B 75/06(E) Dec 2014,Mechanical Engineering,2014,Design control and energy optimization of a rapid-prototyping hybrid powertrain research platform,Dissertation/Thesis,Ph.D.,3612725,Wang Yu,Sun Zongxuan;Sun Zongxuan,United States,202,English,ProQuest Dissertations & Theses Full Text,0130,2014,Applied sciences;Automotive powertrain;Hybrid vehicles;Hydrostatic dynamometer;Multivariable control;Optimal control;Applied sciences;Automotive powertrain;Hybrid vehicles;Hydrostatic dynamometer;Multivariable control;Optimal control,http://search.proquest.com/docview/1508569688?accountid=13314,Ann Arbor,0540: Automotive engineering;0548: Mechanical engineering,University of Minnesota,Dissertations & Theses,Automotive engineering;Mechanical engineering
1502016264,363,46,1,9781303716300,Copyright ProQuest UMI Dissertations Publishing 2014,Amini Shohreh;Sheffield Joel B.;Liebermann Dan,United States -- Pennsylvania,DAI-B 75/05(E) Nov 2014,Biology,2014,Normal ABL1 is a tumor suppressor and therapeutic target in BCR-ABL1-positive leukemias,Dissertation/Thesis,Ph.D.,3611130,Dasgupta Yashodhara,Skorski Tomasz;Skorski Tomasz,United States,110,English,ProQuest Dissertations & Theses Full Text,0225,2014,Biological sciences;Health and environmental sciences;Kinase expression;Drug resistance;Blastic transformation;Apoptosis;Biological sciences;Health and environmental sciences;Kinase expression;Drug resistance;Blastic transformation;Apoptosis,http://search.proquest.com/docview/1502016264?accountid=13314,Ann Arbor,0379: Cellular biology;0992: Oncology,Temple University,Dissertations & Theses,Cellular biology;Oncology
